-1.44,1.76779537,-0.2917512585
-0.62,1.675305352,-0.9197127749
-0.05,3.733529029,0.3347962181
-0.01,3.838179212,-1.061753176
0.03,4.873563096,0.6769031164
0.08,1.381816413,0.8028163926
0.18,1.372430369,-0.1431456308
0.4,2.004083041,0.09119333188
0.45,0.4263550659,-0.9989698692
0.45,1.549729118,0.1292776317
0.61,3.68187566,-1.053708314
0.76,5.195772106,0.1547814171
0.77,3.257651282,-1.101286903
0.87,1.203930811,0.2881416661
0.96,1.381757779,0.8028661535
0.98,3.513317218,-0.194801818
1.06,4.317105466,-0.4613254706
1.16,2.030326887,0.4891494417
1.17,6.011133384,-0.5170055514
1.25,3.349817027,-1.04176545
1.25,5.416768542,0.7902909828
1.35,3.838069571,-1.061828649
1.36,2.654523172,0.2088671653
1.5,1.826599649,-0.5056582519
1.58,1.98355827,0.556555413
1.59,3.277578929,-0.9968135892
1.62,4.597235152,-0.6475838425
1.64,1.418651834,0.1108232096
1.65,1.423716809,0.4992941924
1.67,2.413801173,-1.216794819
1.69,1.467008387,-0.02097745797
1.73,5.795507643,-0.8196236395
1.74,1.486840687,-0.03390428125
1.75,2.135988613,-0.826179311
1.76,3.37733559,0.9766831266
1.79,0.8915260038,0.8702417516
1.79,4.817859453,-0.6001247623
1.81,2.89606535,1.077758845
1.83,1.869210132,-0.4606482337
1.85,3.610829901,0.8606788389
1.86,2.192631676,-1.038636414
1.86,4.613423665,-0.7504535963
1.9,1.568740945,0.7844806907
1.91,4.401129586,-1.204760901
1.93,1.735344593,0.2862209442
1.93,2.289451211,-0.9548490567
1.94,5.347896379,-0.9902141216
1.97,0.6622870749,1.557952613
1.98,1.669842696,-0.3133898839
1.99,2.47656718,-0.1511211225
2.01,0.554898131,0.4094965333
2.01,2.705139837,0.3462993056
2.04,0.1901946422,-0.3139254704
2.05,4.953529829,-0.4589643845
2.06,3.694354548,-0.6347754527
2.07,0.03659716271,0.5077238185
2.07,0.3042617927,0.6216960121
2.07,1.517373893,-0.1687664399
2.07,3.88643929,1.294257717
2.07,5.945755998,-0.8182902343
2.08,4.603020023,0.2192139606
2.09,0.8210415014,0.7148108979
2.1,0.5406116765,0.7387930669
2.14,3.093856966,0.2543304303
2.15,0.2474379511,1.059707029
2.2,3.322750242,-0.8545112529
2.21,2.110034133,-0.6981866376
2.21,2.430764937,-1.034547914
2.22,4.078344289,0.4662593508
2.23,2.391083876,-0.7580416852
2.23,3.507783855,0.9586284043
2.23,5.332977255,0.7026115975
2.24,0.1767448813,0.9867625763
2.24,4.697580792,0.8986507442
2.25,1.448652417,-0.005220140244
2.28,0.04002585283,1.032358404
2.29,3.577435119,-0.9331646086
2.29,4.190245125,-0.3948233193
2.29,4.407675434,-0.5985298033
2.3,3.848142762,-0.8270801174
2.33,3.820120736,-0.7357928411
2.34,2.887824569,0.9840589863
2.35,3.861484338,0.4725343234
2.38,5.690584775,0.1723514595
2.39,4.635978168,-0.6812017099
2.4,0.114682903,-0.7383786688
2.41,3.114671245,0.9371503534
2.43,4.495872618,-0.2744514576
2.44,6.037853304,0.4901371316
2.45,1.937730188,-0.5114356375
2.45,5.578848152,1.092324305
2.47,2.452683775,-0.9601172782
2.48,5.437619819,0.5928928159
2.49,6.042159146,0.2653819266
2.54,0.795344514,0.07137932291
2.54,4.350926751,-0.1844305118
2.55,3.645731114,-0.8253378423
2.56,2.941352165,0.358206432
2.56,4.212514383,-0.3456703699
2.58,1.451809652,-0.3110576147
2.58,3.178063914,-0.8852733293
2.58,3.210560407,-0.3061644256
2.6,4.985585012,-0.5215062187
2.61,4.001197527,-0.1637628017
2.63,4.120145986,0.1121483465
2.64,0.500211742,0.3631687216
2.65,1.481998327,-0.5947053712
2.65,1.569579154,0.6494821334
2.65,3.2916353,-0.4083504806
2.66,0.3744295873,1.051304016
2.68,3.641998952,0.321100736
2.68,3.920586484,-0.7528296217
2.69,1.295879211,0.5788574745
2.69,2.822063485,-0.8625461715
2.69,3.303839943,-1.206643217
2.7,4.584822594,-0.6509346982
2.71,1.907394559,-0.6474729921
2.72,4.803992513,-0.5205986101
2.72,5.176034186,0.1852363513
2.73,4.251384942,-0.06447809841
2.73,4.293473371,1.073625554
2.74,2.805428833,-1.123895171
2.74,3.323371774,-0.02529636273
2.75,1.463602742,-0.1031472363
2.75,3.493266805,-0.6407504212
2.75,3.88719117,-0.2799818461
2.76,4.640274383,0.07971447149
2.78,1.343247953,-0.08877523226
2.78,4.320650131,0.3750645053
2.78,4.514501981,0.2511586876
2.79,3.207677762,-1.025362221
2.79,4.583377712,0.9128314068
2.8,4.080321694,-0.7184954506
2.81,1.432240699,-0.3623205948
2.81,4.368937794,0.5515716134
2.82,0.1120281101,-1.348340964
2.82,4.345357462,-0.4924623845
2.82,4.834434275,-0.4436923676
2.83,0.05775241338,0.2650037404
2.83,2.127312994,-0.4241904755
2.83,4.167606127,-1.107075025
2.84,1.021593644,0.5564744158
2.84,4.560981107,-0.9691793082
2.84,4.58952531,-0.8705029436
2.85,0.9925887749,0.4207140092
2.85,3.412889543,0.1912732567
2.85,5.703040681,-0.2814742384
2.85,1.983608717,0.556594568
2.86,0.5182191583,-1.07459676
2.86,5.170426442,0.7876812219
2.87,1.670979989,0.392936199
2.87,4.009504889,-1.198684187
2.87,5.840317929,-1.051728207
2.88,0.7778121182,-0.7034492364
2.88,5.016791345,-0.3669312994
2.89,1.951063059,0.1446758469
2.89,3.386062718,0.6687818903
2.89,4.183780644,-0.4557771176
2.9,1.03783302,0.6983099793
2.9,4.281242956,-0.4466785609
2.9,5.635488812,-0.09723529822
2.91,0.8063268792,0.9338635493
2.92,2.561716522,-1.135720768
2.93,5.947219325,0.5274602314
2.94,1.788682995,-0.8833907164
2.94,3.271900435,-0.2882486743
2.95,5.784823674,-0.005582447242
2.97,1.038599284,-0.2357680692
2.97,1.473253191,0.3690070937
2.97,2.556258344,0.41493902
2.98,4.737732034,-0.5310005637
2.99,3.485952894,-0.4044191821
2.99,4.658216964,-0.7003482245
2.99,4.997794545,0.2419633388
3,0.5652399794,0.6106435271
3,2.921959184,0.7766451055
3,4.017438041,1.253740093
3,4.41511822,-0.6640520453
3,5.733094609,-0.6521396963
3.01,0.9726935149,0.8340501113
3.02,1.659429365,-0.5247047424
3.02,1.845792775,-0.4159693974
3.02,3.185770142,-0.3947893995
3.03,1.317587892,0.764861019
3.04,3.343530592,-1.188710925
3.04,3.805158858,0.6686051375
3.05,5.108235547,0.4879884922
3.05,5.327666598,-0.2579835241
3.06,1.762486296,0.4386208606
3.06,2.7154237,0.7243031976
3.07,5.028963347,1.18091667
3.1,4.789303727,-0.6416124578
3.11,2.33609605,0.1037696555
3.11,2.834522779,-0.2826324803
3.11,3.035920854,-1.099903727
3.11,5.39990459,-0.8253924132
3.12,1.531350815,-0.624274753
3.12,2.35274611,0.8384880495
3.12,4.44456966,-0.977212305
3.12,4.516178466,0.433525895
3.13,3.923332067,-0.7348568098
3.14,2.448066351,0.600263441
3.16,2.492427234,-0.9954376611
3.16,4.516245842,0.6424410675
3.17,1.735560599,-0.7539112643
3.17,2.49958585,0.9019390372
3.17,4.488929593,1.146937588
3.17,4.911602514,-0.4710779479
3.18,1.337423033,0.719677343
3.18,3.850674302,-1.134030097
3.19,1.264666197,0.1214971799
3.19,1.332825286,-0.3904481742
3.19,4.440415745,0.1636251875
3.19,4.668135844,-0.646527612
3.21,5.554232942,0.5275592013
3.21,6.193079298,1.354938819
3.22,4.020244134,-0.7094330192
3.23,4.268732739,-0.08189976076
3.23,4.805371473,-0.05059404238
3.23,5.622838697,1.231516815
3.24,1.781071935,-1.081081225
3.24,5.28531406,-0.01433719835
3.25,1.960138803,-0.7557525678
3.25,3.692992633,-0.4656950528
3.25,3.944750989,-0.4412535238
3.25,4.969579453,0.5705404071
3.26,0.9915114595,-1.295714324
3.27,0.1715996556,0.5386264769
3.27,4.546624796,-0.4363243778
3.27,5.998043116,-0.2761254025
3.29,1.365421957,-0.2828387763
3.29,2.677935611,-1.222392013
3.29,4.035766949,1.02915199
3.3,1.195532522,-0.960716043
3.3,2.757727415,-1.076612152
3.31,1.635712406,0.3928177436
3.31,4.561393223,-0.9839769554
3.32,0.2883477037,-0.8153901375
3.32,0.8079835982,0.6778906595
3.32,3.208897599,0.9954069443
3.32,4.503617688,-0.7546662123
3.32,4.708141392,-0.1705820569
3.32,5.004470744,-0.4829399859
3.33,1.110135242,-1.090374518
3.33,2.941927453,0.269296801
3.34,2.047682488,-0.4338851111
3.35,0.4991424996,1.111252904
3.35,1.415797759,-0.04183809417
3.35,1.768408783,0.2250705234
3.35,2.226454841,1.059731968
3.36,5.085445848,0.05436308412
3.37,4.025956486,-0.7799810449
3.38,2.298490371,0.1120293549
3.38,3.554769681,-0.01039902303
3.39,1.462315173,0.1733837721
3.39,2.692533333,-1.070450645
3.39,3.384208561,0.05929704174
3.39,5.806948191,1.015803628
3.4,1.172260446,0.2769991565
3.4,4.495824063,-0.2744865517
3.41,0.3855673035,-0.7560458063
3.41,1.050165762,0.2179976718
3.41,3.619397056,-0.7275877825
3.41,3.980596904,-0.9093033999
3.41,5.433596752,1.079290349
3.41,5.940498624,0.1890429712
3.42,0.4934123459,0.5162479586
3.42,4.189323311,-0.6701489499
3.42,4.653305864,0.4838170701
3.42,5.432157735,-1.155464033
3.43,2.404052503,-1.029166479
3.43,2.690818894,0.4087091723
3.43,5.001454653,-0.0852166466
3.45,2.692594169,0.7489969632
3.46,0.2142198755,1.009065377
3.46,0.2992795719,-0.1777140351
3.46,2.080339758,-0.924716624
3.46,3.994633466,0.5814535325
3.47,0.7125335103,0.05647568647
3.47,3.619885144,-0.7413064633
3.48,2.64998811,0.2925636845
3.48,4.375959256,0.679321492
3.49,0.4540854403,-0.2781615013
3.49,1.84009686,-0.4875547652
3.49,2.960423095,0.577604597
3.49,3.935482541,0.7049483565
3.49,4.830083836,-0.8023009573
3.49,5.971444798,-0.8956482338
3.5,1.78826872,-0.5673799696
3.5,1.920398746,0.3836638698
3.5,5.976361768,1.155415078
3.51,5.230564515,0.3402021559
3.51,5.977766089,0.4293785582
3.52,0.9741048016,-0.1704033817
3.52,2.535747709,0.1726533443
3.52,2.604303744,-0.9523876069
3.52,4.930903799,0.5822883858
3.52,4.964283624,-0.3683806111
3.52,5.804091273,0.1081731488
3.52,3.323326236,-0.02529392369
3.53,1.17206101,0.3347616812
3.53,2.166456904,0.1603179982
3.54,3.023792892,-0.5560204497
3.54,4.143499523,-0.05986841877
3.54,4.614592526,-0.2687555231
3.55,1.125275935,-0.5898924503
3.55,1.513879762,-0.2586918291
3.55,3.749856275,-0.8038653708
3.55,4.804211383,1.269427584
3.55,5.273989829,-1.155094997
3.56,0.08477025141,-0.1540064812
3.56,0.5956338357,-0.899056877
3.56,2.96418357,-0.2579342054
3.56,4.417148058,-0.6635311696
3.57,2.026534914,0.4258253002
3.57,2.372014222,0.8230366183
3.57,3.804075943,0.5300815759
3.57,4.0221391,-0.6328804085
3.58,1.91154131,0.2886841442
3.58,5.314764238,-0.2189489681
3.59,0.4275720595,0.848722428
3.59,1.385819787,-0.119457479
3.59,1.503005147,-0.3917981801
3.59,3.100993262,0.03080013822
3.59,3.234801339,-1.05419888
3.6,0.366621351,-0.1428247701
3.6,1.801131679,0.5927356988
3.6,2.270207557,-0.9236611784
3.6,2.490150478,-0.7062783622
3.6,4.088539276,-0.4910497706
3.6,4.586284984,-1.059132952
3.61,0.7416942123,0.4757856031
3.61,0.8936663372,0.1575835062
3.61,2.664192756,-0.215619423
3.61,3.413277236,-1.248763098
3.61,4.650138603,-1.12964466
3.62,0.3991719865,0.2678351374
3.62,0.9999094198,0.4198112958
3.62,2.030057726,-0.6626768017
3.62,4.426957199,-0.7393443823
3.62,6.029767825,0.7387276952
3.63,3.078797793,-1.164636613
3.64,5.399826078,0.2547323236
3.65,1.133562341,0.2727538118
3.65,2.493757875,1.1006371
3.65,4.128522153,0.2691616326
3.65,4.741323177,-0.8742612018
3.65,5.885389285,-0.0003485764777
3.66,4.048418174,0.5079903419
3.66,4.095660263,-0.5197198479
3.67,3.684345906,1.123570548
3.67,5.475140899,-1.020217462
3.68,1.270626156,0.09782751869
3.68,2.284602472,-0.5792116933
3.68,5.180956248,0.3234843159
3.68,6.062604388,-0.3695282573
3.69,0.1613176818,0.9406785238
3.69,0.505944033,-0.9007451556
3.69,1.319809631,0.7169086049
3.69,2.55362177,-1.090968717
3.69,3.080728174,0.8339079475
3.69,5.672716509,-0.2908121293
3.7,0.8705556573,-0.379746361
3.7,4.702635395,0.5104717995
3.7,6.096285056,0.05728674788
3.71,1.283914844,0.04259776276
3.71,1.555109716,-0.2472730146
3.71,2.060436619,-0.7081810612
3.71,4.148717865,0.0781511336
3.71,4.744458289,0.1669206224
3.71,5.215537811,0.1118191158
3.72,0.9290861752,-0.1650778157
3.72,0.9812049122,0.4208571624
3.72,1.568731066,0.9474459814
3.72,5.519302741,0.7666856508
3.73,0.9039461732,0.1698673059
3.73,3.866989601,0.03303708234
3.73,4.684149846,0.9926148695
3.73,5.678756758,-1.350711116
3.73,5.989161013,-0.1322889624
3.74,0.4863384111,-0.1803804357
3.74,4.284435405,0.3342851844
3.74,5.562325108,0.6640160455
3.75,2.374323601,-0.82201058
3.75,4.659560806,0.04725088232
3.76,1.455714909,-1.090653199
3.76,1.53292896,-0.3644088412
3.76,1.696537844,-0.1227500968
3.76,4.99462168,-0.3794606828
3.76,5.10380462,0.902854961
3.76,5.896118962,0.8775950305
3.77,0.7448048909,0.9755604423
3.77,0.9825938161,0.7431358632
3.77,1.147269651,0.3061746306
3.77,1.478058837,-0.04537976197
3.77,2.206694335,-1.154306489
3.77,2.271660308,-0.814174182
3.77,4.40602075,-1.030466438
3.77,5.408941597,0.2777180456
3.77,5.614144324,-0.3911515411
3.77,5.790176883,0.4423556454
3.78,1.870763032,-1.230438476
3.78,1.944849859,0.4851680274
3.78,2.578689055,1.03042032
3.78,2.851403499,-1.027181604
3.78,3.8447386,0.2396040388
3.78,5.444012901,-0.1657325503
3.79,0.8268300973,0.7829118301
3.79,2.850609451,0.597162153
3.8,0.8380850471,-0.5059293772
3.8,2.002028738,-0.4678151949
3.8,4.078845209,0.1839379255
3.8,5.048811733,0.9314553318
3.8,5.295467486,0.8157900813
3.81,1.202316824,-0.5334134849
3.81,2.739638764,-1.025195984
3.81,4.113491794,0.4589454508
3.81,6.185286913,0.8108477122
3.82,0.5325304992,0.04823670218
3.82,2.438417553,0.6423264861
3.82,3.01682084,1.210055547
3.82,4.323676728,0.03462599025
3.82,4.622787278,0.8029619654
3.83,2.731835161,-0.2938487012
3.83,3.657648026,-0.7347967638
3.83,3.874029003,-1.379591154
3.84,0.9782377563,-1.131093828
3.84,0.978775637,0.5635362392
3.84,1.17187903,0.2785926083
3.84,2.334584782,-1.058448104
3.84,2.761159733,0.1624305597
3.84,2.780758919,-0.841695854
3.84,3.283261129,-1.258958146
3.84,4.745299386,0.5020001246
3.84,4.772443549,-0.367545984
3.84,5.184374024,1.226406738
3.85,1.108291763,-0.7381759741
3.85,1.515315655,-0.8912788072
3.85,1.667286199,-0.5835752703
3.85,2.682293682,-0.7351665677
3.85,3.287691877,1.218034524
3.85,3.306105854,-0.8472055736
3.85,4.173313184,0.2733467798
3.85,4.815791066,0.37995385
3.85,4.866008984,-0.143886216
3.86,0.2476321701,0.6719403219
3.86,1.21379108,-0.2496522405
3.86,1.445187307,-0.61907734
3.86,4.256150323,-1.111524831
3.86,4.334771781,-1.377014996
3.86,4.696039611,0.6501445551
3.86,5.854079765,-0.02421350245
3.87,0.9853551087,0.4252974418
3.87,2.295227776,-0.8035762455
3.87,3.659428567,-0.7819700581
3.87,3.853077795,-0.09875433454
3.87,4.175196831,-0.5098817648
3.87,5.203144132,0.01755208733
3.88,0.04105967875,-0.7984432093
3.88,0.4953689125,0.3367412381
3.88,2.586420249,0.4539069312
3.88,3.979067418,-0.8506354049
3.88,6.066583043,-0.7897040864
3.89,0.7698101254,-0.1553019172
3.89,1.806994117,-0.422094104
3.89,2.418870635,0.04039181014
3.89,3.228448734,-0.0116379122
3.89,5.219870819,0.6123212552
3.9,2.530099227,-0.01994579914
3.9,2.971453709,-0.9510476983
3.9,3.538848444,-0.6877872582
3.91,1.060969651,0.1045330939
3.91,2.206360325,-0.06817995359
3.91,3.263939694,-0.8766899644
3.91,3.949323174,-0.8211991435
3.91,4.082003513,-0.258126111
3.91,4.274925122,0.8083207296
3.92,4.451853377,0.5397675857
3.92,5.068753176,-0.3114923576
3.92,5.566831744,0.09159216641
3.93,0.1143320176,-0.7623568403
3.93,0.3981577545,-0.8564802247
3.93,0.7603426016,0.9208789768
3.93,1.205669195,-0.05851144759
3.93,2.01507101,-1.267215467
3.93,2.917273676,-1.029308568
3.93,4.218491798,-0.3607454617
3.93,4.715204463,0.0511655063
3.94,0.2983838461,-0.9642204111
3.94,2.012570649,-0.1666986802
3.94,2.023743403,-0.5053570434
3.94,2.289370201,0.3168524595
3.94,5.485454684,0.7185020582
3.95,0.5385914915,1.263990033
3.95,1.730860124,-0.3360784917
3.95,3.507849063,0.9585430452
3.96,1.084990111,0.8327404401
3.96,1.567073051,-0.7472650817
